"type","question","options","answer"
"
单选题","
不属于竞争性谈判小组在采购活动过程中应当履行的职责的
是：( )","A.确认或者制定谈判文件、询价通知书
B.从符合相应资格条件的供应商名单中确定不少于3
家的供应商参加谈判或者询价
C.要求供应商解释或者澄清其响应文件
D.审查评审报告","
D"
"
单选题","采用竞争性谈判、询价方式采购的政府采购项目，评审专家
应当从政府采购评审专家库内相关专业的专家名单中随机抽
取。技术复杂、专业性强的竞争性谈判采购项目，通过随机
方式难以确定合适的评审专家的，经( )同意，可以自行选
定评审专家。","A.主管预算单位
B.财政部门
C.县级以上政府
D.财政厅","
A"
"
单选题","
参加询价采购活动的供应商，应当按照询价通知书的规定(
)。","A.一次报出价格
B.两次报出价格
C.一次报出不得更改的价格
D.两次报出不得更改的价格","
C"
"
单选题","成交供应商拒绝履行合同义务的，责令限期改正，情节严重
的，列入不良行为记录名单，在( )内禁止参加政府采购活
动，并予以通报。","A.2至3年
B.2至5年
C.1至5年
D.1至3年","
D"
,,,
"
单选题","
从谈判文件发出之日起至供应商提交首次响应文件截止之日
止不得少于 ( ) 。","A.3日
B.3个工作日
C.5日
D.5个工作日","
B"
"
单选题","
从询价通知书发出之日起至供应商提交响应文件截止之日止
不得少于( )个工作日。","A.2
B.3
C.4
D.5","
B"
"
单选题","达到公开招标数额标准的货物或者服务采购项目，或者达到
招标规模标准的政府采购工程，竞争性谈判小组应当由( )
人以上单数组成。","A.3
B.5
C.7
D.9","
B"
"
单选题","达到公开招标数额标准的货物或者服务采购项目，或者达到
招标规模标准的政府采购工程，询价小组应当由( )人以上
单数组成。","A.9
B.7
C.5
D.3","
C"
"
单选题","
对谈判文件作出的实质性变动是( ),谈判小组应当及时以书
面形式同时通知所有参加谈判的供应商。","A.承诺
B.要约
C.新的要约
D.谈判文件的有效组成部分","
D"
"单选题","

根据政府采购法律制度的规定，可以采取单一来源采购方式
采购的是( )。","A.具有特殊性，只能从有限范围的供应商处采购的
B.招标后没有供应商投标的
C.必须保证原有采购项目一致性或者服务配套的要
求，需要继续从原供应商处添购，且添购资金总额
不超过原合同采购金额10%的
D.采购货物规格、标准统一，现货货源充足且价格
变化幅度小的政府采购项目","

C"
"
单选题","
供应商的澄清、说明或者更正应当由法定代表人或其授权代
表签字或者加盖公章。由授权代表签字的，应当附( )。","A.公司委托书
B.公司盖章委托书
C.法定代表人授权书
D.负责人授权书","
C"
,,,
"
单选题","
供应商应当按照谈判文件、询价通知书的要求编制响应文
件，并对其提交的响应文件的真实性、( )承担法律责任。","A.关联性
B.客观性
C.合法性
D.完整性","
C"
"
单选题","
供应商应当按照谈判文件的变动情况和谈判小组的要求重新
( ),并由其法定代表人或授权代表签字或者加盖公章。","A.提交响应文件
B.投标文件
C.制作文件
D.制作投标文件","
A"
"
单选题","
关于联合体供应商交纳保证金的说法，错误的是：( )","A.可以由联合体中的一方交纳保证金
B.可以由联合体中的多方共同交纳保证金
C.一方或多方共同交纳的保证金对联合体各方均具
有约束力
D.一方交纳的保证金只对交纳的一方具有约束力","
D"
"单选题","

关于政府采购竞争性谈判的规定，下列说法不正确的是( )
。","A.谈判小组所有成员集中与单一供应商分别进行谈
判
B.谈判小组所有成员集中与所有供应商同时进行谈
判
C.谈判文件有实质性变动，谈判小组应当以书面形
式通知所有参加谈判的供应商
D.谈判中，谈判的任何一方不得透露与谈判有关的
信息","

B"
"
单选题","
技术复杂、专业性强的竞争性谈判采购项目，评审专家中应
当包含( )名法律专家。","A.5
B.3
C.2
D.1","
D"
"
单选题","谈判文件、( )应当包括供应商资格条件、采购邀请、采购
方式、采购预算、采购需求、采购程序、价格构成或者报价
要求、响应文件编制要求、提交响应文件截止时间及地点、
保证金交纳数额和形式、评定成交的标准等。","A.招标文件
B.询价通知书
C.招标广告
D.招标通知书","
B"
"
单选题","谈判文件不能详细列明采购标的的技术、服务要求，需经谈
判由供应商提供最终设计方案或解决方案的，谈判结束后，
谈判小组应当按照少数服从多数的原则投票推荐( )家以上
供应商的设计方案或者解决方案，并要求其在规定时间内提
交最后报价。","A.5
B.4
C.3
D.2","
C"
,,,
"
单选题","谈判文件能够详细列明采购标的的技术、服务要求的，谈判
结束后，谈判小组应当要求所有继续参加谈判的供应商在规
定时间内提交最后报价，提交最后报价的供应商不得少于(
)家。","A.2
B.3
C.4
D.5","
B"
"
单选题","谈判小组、询价小组成员对评审报告有异议的，谈判小组、
询价小组按照( )的原则推荐成交候选人，采购程序继续进
行。","A.抽签原则
B.少数服从多数
C.组长确认
D.采购人确认","
B"
"
单选题","
谈判小组、询价小组要求供应商澄清、说明或者更正响应文
件应当以( )形式作出。","A.口头
B.书面
C.邮件
D.电话","
B"
"单选题","谈判小组、询价小组在对响应文件的有效性、完整性和响应
程度进行审查时，可以要求供应商对响应文件中含义不明确
、同类问题表述不一致或者有明显文字和计算错误的内容等
作出必要的澄清、说明或者更正。供应商的澄清、说明或者
更正( )超出响应文件的范围或者改变响应文件的实质性内
容。","
A.可以
B.可以适当
C.不得
D.在一定范围内可以","

C"
"
单选题","谈判小组、询价小组中评审专家明知与供应商有利害关系而
不依法回避的，情节严重的，( )其政府采购评审专家资格
。","A.暂停
B.取消
C.中止
D.停止","
B"
"
单选题","谈判小组、询价小组中评审专家未按照采购文件规定的评定
成交的标准进行评审的，情节严重的，( )其政府采购评审
专家资格。","A.暂停
B.取消
C.中止
D.停止","
B"
"
单选题","谈判小组、询价小组中评审专家泄露评审情况以及评审过程
中获悉的国家秘密、商业秘密的，情节严重的，( )其政府
采购评审专家资格。","A.暂停
B.中止
C.停止
D.取消","
D"
"
单选题","谈判小组、询价小组中评审专家在评审过程中擅离职守，影
响评审程序正常进行的，情节严重的，( )其政府采购评审
专家资格。","A.暂停
B.停止
C.取消
D.中止","
C"
,,,
"
单选题","谈判小组、询价小组中评审专家在评审过程中有明显不合理
或者不正当倾向性的，情节严重的，( )其政府采购评审专
家资格。","A.取消
B.暂停
C.中止
D.停止","
A"
"
单选题","
谈判小组所有成员应当集中与( )分别进行谈判，并给予所
有参加谈判的供应商平等的谈判机会。","A.有关供应商
B.单一供应商
C.所有供应商
D.有关当事人","
B"
"
单选题","谈判小组应当从质量和服务均能满足采购文件实质性响应要
求的供应商中，按照最后报价由低到高的顺序提出( )名以
上成交候选人，并编写评审报告。","A.1
B.2
C.3
D.5","
C"
"
单选题","谈判小组应当对响应文件进行评审，并根据谈判文件规定的
程序、评定成交的标准等事项与实质性响应谈判文件要求的
供应商进行谈判。未实质性响应谈判文件的响应文件按无效
处理，谈判小组应当告知( )。","A.有关供应商
B.服务商
C.投标人
D.有关当事人","
A"
"单选题","

下列采购项目不可以采用竞争性谈判方式采购的是：( )","A.招标后没有供应商投标或者没有合格标的，或者
重新招标未能成立的
B.技术复杂或者性质特殊，但能确定详细规格或者
具体要求的
C.非采购人所能预见的原因或者非采购人拖延造成
采用招标所需时间不能满足用户紧急需要的
D.因艺术品采购、专利、专有技术或者服务的时间
、数量事先不能确定等原因不能事先计算出价格总
额的","

B"
,,,
"
单选题","


下列说法错误的是( )","A.评审报告应当由谈判小组、询价小组全体人员和
采购人及采购代理机构工作人员签字认可
B.谈判小组、询价小组成员对评审报告有异议的，
谈判小组、询价小组按照少数服从多数的原则推荐
成交候选人，采购程序继续进行
C.对评审报告有异议的谈判小组、询价小组成员，
应当在报告上签署不同意见并说明理由，由谈判小
组、询价小组书面记录相关情况
D.谈判小组、询价小组成员拒绝在报告上签字又不
书面说明其不同意见和理由的，视为同意评审报告","


A"
"单选题","

询价小组成员对评审报告有异议的，应当如何处理。( )","A.拒绝签字
B.直接离场
C.向采购人代表投诉
D.在评审报告上签字，并签署不同意见，说明理由","

D"
"
单选题","询价小组应当从质量和服务均能满足采购文件实质性响应要
求的供应商中，按照报价由低到高的顺序提出( )名以上成
交候选人，并编写评审报告。","A.1
B.2
C.3
D.4","
C"
"
单选题","
询价小组在询价过程中，不得改变询价通知书所确定的技术
和服务等要求、( )、评定成交的标准和合同文本等事项。","A.评审程序
B.评审要求
C.评审标准
D.评审指标","
A"
"
单选题","
已提交响应文件的供应商，在( )之前，可以根据谈判情况
退出谈判","A.提交最后报价
B.提交报价
C.承诺
D.谈判小组推荐供应商","
A"
,,,
"单选题","

以下不属于《政府采购非招标采购方式管理办法》立法目的
的是( )","A.规范政府采购行为
B.提高政府采购透明度
C.加强对采用非招标采购方式采购活动的监督管理
D.维护国家利益、社会公共利益和政府采购当事人
的合法权益","

B"
"单选题","

以下属于单一来源采购方式的法定情形的是( )。","A.只能从唯一供应商处采购的
B.通过单一来源采购公示，有不同意见反馈的
C.发生了不可预见的紧急情况，但可以从其他供应
商处采购的
D.必须保证原有采购项目一致性或者服务配套的要
求，需要继续从原供应商处添购，且添购资金总额
不超过原合同采购金额百分之二十的","

A"
"
单选题","


以下说法中，错误的是( )。","
A.谈判文件、询价通知书应当根据采购项目的特点
和采购人的实际需求制定，并经采购人书面同意
B.谈判文件、询价通知书不得要求或者标明供应商
名称或者特定货物的品牌，不得含有指向特定供应
商的技术、服务等条件
C.采购人应当以满足实际需求为原则，必要时可以
直接提高经费预算和资产配置等采购标准
D.谈判文件、询价通知书应当包括供应商资格条件
、采购邀请、采购方式、采购预算、采购需求、采
购程序、价格构成或者报价要求、响应文件编制要
求、提交响应文件截止时间及地点、保证金交纳数
额和形式、评定成交的标准等","


C"
